Title,Brand,Screen_Size,Ram,Rating,Disk_size,Price_dollar,Price_npr
"Dell Precision 7770 Mobile Workstation - 17.3"" FHD AG Display - 4.8 GHz Intel Core i7-12850HX 16-Core - 512GB SSD - 32GB - NV RTX A3000 (12GB GDDR6) - Windows 11 Pro",Dell,17.3,32.0,0.0,512.0,2799.0,371455.29000000004
"Dell Gaming G15 5510, 15.6 Inch RTX 3060 Gaming Laptop Full HD - Intel Core i7-10870H, NVIDIA GeForce RTX 3060 6GB GDDR6, Windows 10 Home - Grey (Latest Model) (32GB RAM | 512GB SSD)",Dell,15.6,32.0,0.0,512.0,1650.0,218971.5
"ASUS ZenBook Pro Duo UX581 15.6” 4K UHD NanoEdge Bezel Touch, Intel Core i7-9750H, 16GB RAM, 1TB PCIe SSD, GeForce RTX 2060, Innovative ScreenPad Plus, Windows 10 Pro - UX581GV-XB74T, Celestial Blue",ASUS,15.6,16.0,4.3,1024.0,2500.0,331775.0
"Dell 2021 Inspiron 15.6"" FHD Touchscreen Laptop, AMD Ryzen 5-3450U, 8GB RAM Memory, 256GB PCIe SSD, AMD Radeon Vega 8 Graphics, Webcam, Bluetooth, Wi-Fi, HDMI, Windows 10 in S Mode",Dell,15.6,8.0,4.5,256.0,279.0,37026.090000000004
ASUS 2022 ROG Strix Scar G533 Gaming Laptop 15.6” 300Hz FHD Display 12th Intel i9-12900H 14-Core 32GB DDR5 1TB SSD NVIDIA GeForce RTX 3060 6GB WiFi 6E Thunderbolt RGB Backlit RJ45 Win 11 w/RATZK USB,ASUS,15.6,32.0,0.0,1024.0,1989.0,263960.19
"ASUS VivoBook Laptop (2022 Newest Model), 15.6"" FHD Touch-Screen, Intel Core i3-1115G4 Processor Up to 4.1 GHz, 20GB RAM, 512GB NVMe PCIe SSD, Fingerprint Reader, Windows 10",ASUS,15.6,20.0,4.1,512.0,499.0,66222.29000000001
"ASUS ZenBook 2 in 1 15.6” FHD Touchscreen Laptop, AMD Ryzen 7 5700U, NVIDIA GeForce Graphics, 8GB DDR4 RAM, 256GB SSD, Windows 11 Home, TWE Pen, Light Grey - Q508UG",ASUS,15.6,8.0,3.6,256.0,625.99,83075.13290000001
"ASUS VivoBook S 15 Slim Laptop, 15.6 inch FHD Display, AMD Ryzen 5 5600H CPU, AMD Radeon Graphics, 8GB RAM, 512GB SSD, Windows 11 Home, Fingerprint Reader, Indie Black, S3502QA-DS51",ASUS,15.6,8.0,5.0,512.0,734.99,97540.52290000001
"ASUS TUF Dash 15 (2022) Gaming Laptop, 15.6” 144Hz FHD Display, Intel Core i7-12650H, GeForce RTX 3050 Ti, 16GB DDR5, 512GB SSD, Thunderbolt 4, Windows 11 Home, Off Black, FX517ZE-ES73",ASUS,15.6,16.0,4.6,512.0,1099.0,145848.29
"ASUS ROG Zephyrus G14 14"" VR Ready FHD Gaming Laptop,8cores AMD Ryzen 7 4800HS, NVIDIA GeForce GTX1650,16GB RAM,1TB PCIe SSD, Backlight, Wi-Fi 6,USB Type C,HDMI,Win10, with Accessories",ASUS,14.0,16.0,3.9,1024.0,979.99,130054.47290000001
"2022 Asus TUF Gaming A15 Laptop, 15.6'' FHD 144Hz, AMD 8-Core Ryzen 7 6800H (Beat i9-11900H), GeForce RTX 3050Ti, 16GB DDR5, 1TB PCIe SSD, HDMI, RJ45, WiFi 6, RGB, SPS HDMI 2.1 Cable, Win 11 Gray",ASUS,15.6,16.0,4.5,1024.0,899.99,119437.6729
"ROG Zephyrus M Thin and Portable Gaming Laptop, 15.6” 240Hz FHD IPS, NVIDIA GeForce RTX 2070, Intel Core i7-9750H, 16GB DDR4 RAM, 1TB PCIe SSD, Per-key RGB, Windows 10 Home, GU502GW-AH76",ASUS,15.6,16.0,4.2,1024.0,2179.0,289175.09
"ASUS 2022 14"" FHD Chromebook Laptop, Intel Core M3-8100Y Processor, 8GB RAM, 64GB eMMC Flash Memory, Backlit Keyboard, Intel Graphics, HD Webcam, Chrome OS, Silver, 32GB Snowbell USB Card",ASUS,14.0,8.0,2.3,64.0,189.0,25082.190000000002
"ASUS ZenBook Duo UX481 14” FHD NanoEdge Bezel Touch, Intel Core i7-10510U, 8GB RAM, 512GB PCIe SSD, Innovative ScreenPad Plus, Windows 10 Home, UX481FA-DB71T, Celestial Blue",ASUS,14.0,8.0,4.5,256.0,1249.0,165754.79
ASUS E410 Intel Celeron N4020 4GB 128GB eMMC 14-inch HD LED Win 10 Laptop (Blue),ASUS,14.0,4.0,4.3,128.0,179.99,23886.472900000004
"ASUS ZenBook 13 Ultra-Slim Laptop, 13.3 OLED NanoEdge, Intel Evo Platform i5-1135G7, 8GB LPDDR4X RAM, 256GB SSD, Thunderbolt 4, Wi-Fi 6, Windows 11 Home, AI Noise-Cancellation, Pine Grey, UX325EA-DH51",ASUS,13.3,8.0,4.4,256.0,712.8,94595.688
"ASUS VivoBook 15X OLED Laptop, 15.6"" OLED Display, AMD Ryzen 7 5800H CPU, AMD Radeon GPU, 16GB RAM, 512GB SSD, Windows 11 Home, Quiet Blue, M1503QA-ES74",ASUS,15.6,16.0,4.1,512.0,899.99,119437.6729
"ASUS VivoBook 15 F515 Thin and Light Laptop, 15.6” FHD Display, Intel Core i3-1005G1 Processor, 4GB DDR4 RAM, 128GB PCIe SSD, Fingerprint Reader, Windows 10 Home in S Mode, Slate Grey, F515JA-AH31",ASUS,15.6,4.0,4.5,128.0,269.0,35698.990000000005
"ASUS Chromebook C425 Clamshell Laptop, 14"" FHD 4-Way NanoEdge Touch Screen, Intel Core m3-8100Y Processor, 4GB RAM, 128GB eMMC Storage, Backlit KB, Silver, Chrome OS, C425TA-AS348FT",ASUS,14.0,4.0,4.3,128.0,232.95,30914.7945
"ASUS TUF FX505DT Gaming Laptop- 15.6"", 120Hz Full HD, AMD Ryzen 5 R5-3550H Processor, GeForce GTX 1650 Graphics, 8GB DDR4, 256GB PCIe SSD, RGB Keyboard, Windows 10 64-bit - FX505DT-AH51",ASUS,15.6,8.0,4.4,256.0,669.0,88782.99
"SAMSUNG 2017 Newest Premium High Performance 11.6 HD Chromebook - Intel Atom x5, 2GB DDR3, 16GB eMMC Hard Drive, 802.11ac, Bluetooth, HDMI, HD Webcam, USB 3.0, Chrome OS",SAMSUNG,11.6,2.0,4.1,16.0,175.99,23355.632900000004
"ASUS Chromebook Detachable CM3, 10.5"" Touchscreen WUXGA 16:10 Display, MediaTek 8183 Processor 64GB Storage, 4GB RAM, Garaged USI Stylus, Chrome OS, Aluminum, Mineral Gray, CM3000DVA-DS44T-S",ASUS,10.5,4.0,4.2,65.0,262.59,34848.3189
"SAMSUNG Chromebook, 11.6"" HD Display, Intel Celeron N4020, 4 GB DDR4 RAM, 32 GB eMMC, Intel UHD Graphics 600, Chrome OS, Platinum Titan W/ MD Accessories",SAMSUNG,11.0,4.0,0.0,32.0,139.0,18446.690000000002
"Samsung High Performance Chromebook computer, Intel Dual-Core Celeron N3060 up to 2.48GHz, 11.6 inch WLED HD Display, 4GB DDR3, 32GB eMMC, 802.11ac, HDMI, Chrome OS",SAMSUNG,11.6,4.0,4.3,32.0,278.0,36893.380000000005
"2022 HP Stream 14in HD Display, Intel Celeron N4020 Dual-Core Processor, 4GB DDR4 Memory, 128GB Storage (64GB eMMC+64GB Card), HDMI, WiFi, Webcam, Bluetooth,1-Year Microsoft 365 Win10 S | TGCD Bundle",HP,14.0,4.0,4.6,64.0,329.99,43792.9729
"Dell Inspiron 15.6"" Laptop, AMD Ryzen 5 Processor (up to 3.5 GHz), AMD Radeon Vega 8 Graphics, 8GB DDR4 RAM, 256GB PCIe SSD, Full Keyboard, Webcam, HDMI, WiFi, Windows 11 Home, Carbon Black",Dell,15.6,8.0,5.0,256.0,539.99,71662.0729
"Dell Inspiron 15.6-inch HD Display Laptop PC, Intel Core i3-7130U 2.7GHz Processor, 8GB DDR4, 128GB SSD, Stereo Speakers, WiFi, Bluetooth, MaxxAudio, HDMI, No DVD, Intel HD Graphics 620, Windows 10",Dell,15.6,8.0,4.5,256.0,269.9,35818.429
"ASUS 2020 VivoBook 15 15.6 Inch FHD 1080P Laptop (AMD Ryzen 3 3200U up to 3.5GHz, 8GB DDR4 RAM, 256GB SSD, AMD Radeon Vega 3, Backlit Keyboard, FP Reader, WiFi, Bluetooth, HDMI, Windows 10) (Grey)",ASUS,15.6,8.0,4.4,256.0,499.99,66353.6729
"ASUS TUF Gaming A15 Gaming Laptop, 15.6” 144Hz FHD IPS-Type, AMD Ryzen 7 4800H, GeForce GTX 1660 Ti, 16GB DDR4, 512GB PCIe SSD, Gigabit Wi-Fi 5, Windows 10 Home, Metal, TUF506IU-ES74",ASUS,15.6,16.0,4.5,512.0,1049.0,139212.79
"ASUS VivoBook 15.6"" OLED FHD Laptop, Intel Core i7-1165G7 Processor, 16GB RAM 1TB PCIe SSD, Backlit Keyboard, Fingerprint Reader, Bluetooth, Webcam, Windows 10 Home, Black",ASUS,15.6,16.0,3.5,1024.0,939.0,124614.69
"ASUS Chromebook CX1, 15.6"" Full HD NanoEdge Display, Intel Celeron N3350 Processor, 64GB eMMC Storage, 8GB RAM, Chrome OS, Transparent Silver, CX1500CNA-AS84F",ASUS,15.6,8.0,4.1,64.0,223.99,29725.712900000002
"ASUS 2022 14"" HD Laptop, Intel Celeron N4020 Processor, 4GB RAM, 64GB eMMC Flash Memory, Intel HD Graphics 500, HD Webcam, Stereo Speakers, Rose Gold, Windows 11S, 32GB USB Card",ASUS,14.0,4.0,4.0,64.0,209.0,27736.390000000003
"ASUS VivoBook 17X Laptop, 17.3"" FHD Display, AMD Ryzen 5 5600H CPU, AMD Radeon Graphics, 8GB RAM, 512GB SSD, Fingerprint Sensor, Windows 11 Home, Quiet Blue, S1703QA-AS51",ASUS,17.3,8.0,4.5,512.0,699.99,92895.6729
"ASUS VivoBook Pro 16X Laptop, 16"" WQUXGA 16:10 Display, Intel Core i7-12650H CPU, NVIDIA GeForce RTX 3050 Ti, 32GB RAM, 1TB SSD, Windows 11 Home, DialPad, Earl Grey, N7600ZE-EB77",ASUS,16.0,32.0,3.5,1024.0,1499.99,199063.6729
"ASUS VivoBook Flip 14 Thin and Light 2-in-1 Laptop, 14” FHD Touch Display, AMD Ryzen 7 5700U, 8GB RAM, 512GB SSD, Stylus, Windows 10 Home, Fingerprint Reader, Bespoke Black, TM420UA-DS71T",ASUS,14.0,8.0,4.4,512.0,635.99,84402.2329
"Samsung Chromebook 3 XE501C13-K02US, Intel Dual-Core Celeron N3060, 11.6"" HD, 4GB DDR3, 32GB eMMC, Night Charcoal",SAMSUNG,11.6,4.0,4.4,16.0,67.98,9021.625800000002
"SAMSUNG Galaxy Book S 13.3"" FHD Touchscreen - 256 GB, Intel i5 - NP767XCM-K01US -Mercury Gray",SAMSUNG,13.3,8.0,4.4,256.0,779.99,103512.47290000001
"Bmax 13.3"" Windows 10 Laptop Computer, 8GB DDR4, 128GB Storage, Celeron CPU up to 2.4GHz, Expandable 1TB SSD, 1920 x 1080, HDMI, USB 3.0, WiFi, Bluetooth",Bmax,13.3,8.0,4.1,128.0,199.99,26540.6729
"SAMSUNG New 11.6"" Chromebook 3 Intel Atom x5 E8000 4GB Memory 16GB eMMC 802.11ac 500C13",SAMSUNG,11.6,4.0,4.6,16.0,72.88,9671.9048
"SAMSUNG Chromebook 3 XE501C13-K01US, Intel Dual-Core Celeron N3060, 11.6"" HD, 2GB DDR3, 16GB eMMC, Night Charcoal",SAMSUNG,11.6,2.0,4.4,16.0,69.9,9276.429000000002
"ASUS VivoBook 15 F515 Thin and Light Laptop, 15.6” FHD Display, Intel Core i3-1005G1 Processor, Fingerprint Reader, Backlit Keyboard, Windows 10 Home, Slate Grey (20GB RAM | 1TB SSD)",ASUS,15.6,20.0,4.6,1024.0,499.99,66353.6729
"ASUS ROG Zephyrus Duo 16 Gaming Laptop, 16” 165Hz ROG Nebula HDR QHD 16:10 Display, NVIDIA GeForce RTX 3080 Ti, AMD Ryzen 9 6900HX, 32GB DDR5, 2TB SSD, Windows 11 Pro, GX650RX-XS97",ASUS,16.0,32.0,4.1,2.0,3699.0,490894.29000000004
"ASUS VivoBook 15 Slim Laptop, 15.6 inch FHD Display, Intel Core i5-1240P CPU, Intel Iris Xe Graphics, 8GB RAM, 512GB SSD, Fingerprint Sensor, Windows 11 Home, Quiet Blue, F1502ZA-DS52",ASUS,15.6,8.0,5.0,512.0,649.94,86253.53740000002
"ASUS Newest Flip 2-in-1 14"" FHD Touchscreen Chromebook Laptop, Intel Core m3-8100Y(up to 3.4 GHz), 8GB RAM, 320GB Space(64GB eMMC+256GB Card), Webcam, WiFi, Chrome OS, Silver+JVQ MP",ASUS,14.0,8.0,4.5,320.0,319.0,42334.490000000005
"ASUS ROG Strix G15 (2021) Gaming Laptop, 15.6â€  144Hz IPS Type FHD Display, NVIDIA GeForce RTX 3050, AMD Ryzen 7 4800H, 8GB DDR4, 512GB PCIe NVMe SSD, RGB Keyboard, Windows 10, G513IC-EB73",ASUS,15.6,8.0,4.6,512.0,1149.99,152615.1729
"DERE Laptop Windows 10 15.6"" Laptop Computer with Full Size Keyboard 12GB DDR4, 512GB SSD, Intel Celeron N5095 CPU, Up to 2.9Ghz 1920x1080 FHD Display 5G WiFi USB 3.0 Type C MBOOK M10 Laptops Black¡­",DERE,15.6,12.0,4.0,512.0,399.99,53082.672900000005
"SAMSUNG 11.6"" Chromebook with Intel N3060 up to 2.48GHz, 4GB Memory, 16GB eMMC Flash Memory, Bluetooth 4.0, USB 3.0, HDMI, Webcam, Chrome Operating System, Black",SAMSUNG,11.6,4.0,4.4,32.0,49.95,6628.864500000001
ASUS G532LWS-XS96 15.6 inch Intel Core i9-10980HK 2.4GHz/ 16GB DDR4/ 1TB PCIe NVMe SSD/ RTX 2070 Super/ USB3.2/ Windows 10 Pro Notebook (ROG Strix Scar Black),ASUS,15.6,16.0,3.0,512.0,3499.0,464352.29000000004
"Samsung 11.6"" LED 16GB Chromebook Exynos 5 Dual-Core 1.7GHz 2GB XE303C12-A01US",SAMSUNG,11.6,2.0,3.7,16.0,49.99,6634.1729000000005
"CHUWI 2022 Newest GemiBook Laptop Computer,Windows 10 Ultra-Thin Laptop,8G RAM 256GB SSD,Intel Celeron J4125 Processor,13 inch Full HD 2K IPS Display,PD Fast-Charge, Backlit Keyboard, Full Metal",CHUWI,13.0,8.0,4.1,256.0,299.0,39680.29
"2021 Dell Inspiron 7000 2-in-1 13.3"" FHD Touchscreen Laptop Computer, Intel Core i5-1135G7, 8GB RAM, 512GB PCIe SSD, Backlit Keyboard, Intel Iris Xe Graphics, HD Webcam, MaxxAudio, Windows 11, Silver",Dell,13.3,8.0,4.0,512.0,560.0,74317.6
"Dell Inspiron 3511 Laptop 11th Generation Intel(R) Core(TM) i5-1135G7 8GB, 8Gx1, DDR4 256GB Solid State Drive 15.6-inch FHD (1920 x 1080) Anti-Glare LED Backlight Non-Touch Display",Dell,15.0,8.0,3.5,256.0,446.89,59306.7719
"Dell XPS 15 9520 15.6"" Notebook - Full HD Plus - 1920 x 1200 - Intel Core i7 12th Gen i7-12700H Tetradeca-core (14 Core) - 16 GB Total RAM - 512 GB SSD - Platinum Silver, Black",Dell,15.6,16.0,0.0,512.0,1950.99,258915.88290000003
"Dell G15 Ryzen Edition Gaming 15 Laptop 15.6"" FHD 120Hz Display AMD 6-Core Ryzen 5 5600H (Beats i7-10750H) 8GB RAM 512GB SSD GeForce RTX 3050 4GB Graphic Backlit Keyboard USB-C Win10",Dell,15.6,8.0,4.5,512.0,785.0,104177.35
"Dell Inspiron 15 3000 Series 3511 Laptop, 15.6"" FHD Touchscreen Anti-Glare, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 512GB SSD, HDMI, Webcam, Windows 11, Black (Latest Model)",Dell,15.6,16.0,3.9,512.0,553.48,73452.33080000001
"Dell Latitude 3000 3520 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) 2.40 GHz - 8 GB Total RAM - 256 GB SSD - Black",Dell,15.6,8.0,3.5,256.0,680.0,90242.8
"ASUS Zenbook S 13 OLED 13.3” 2.8K OLED Touch Display, AMD Ryzen 7 6800U CPU, Radeon Graphics, 16GB RAM, 1TB SSD, Windows 11 Pro, NumberPad, Fingerprint, Ponder Blue, UM5302TA-XB76T",ASUS,13.3,16.0,3.8,1024.0,1699.99,225605.6729
"ASUS ROG Strix Scar 15 Gaming Laptop, 15.6""  300Hz IPS Type FHD Display, NVIDIA GeForce RTX 3080, AMD Ryzen 9 5900HX, 16GB DDR4, 1TB SSD, Opti-Mechanical Per-Key RGB Keyboard, Windows 11, G533QS-DS94",ASUS,15.6,16.0,4.3,1024.0,1905.99,252943.9329
"2022 Newest ASUS TUF Dash Premium Gaming Laptop: 15.6"" FHD 144Hz IPS Display, Intel Gaming H Core H 8-Core i7-11370H, 32GB RAM, 1TB SSD, 4GB GeForce RTX 3050Ti, Wifi6, Backlit-KYB, DTS, Win10H",ASUS,15.6,32.0,4.6,1024.0,1183.99,157127.31290000002
"ASUS ProArt StudioBook 16 OLED Laptop, 16 inch 3840x2400 OLED Display, Intel core i7-12700H, 16GB DDR5 SO-DIMM *2, 1TB PCIe SSD, Nvidia Geforce RTX 3060, Windows 11 Home, H7600ZM-DB76, Star Black",ASUS,16.0,32.0,4.2,1024.0,2099.0,278558.29000000004
"ASUS Chromebook C223 11.6"" HD Chromebook Laptop, Intel Dual-Core Celeron N3350 Processor (up to 2.4GHz), 4GB RAM, 32GB eMMC Storage, Premium Design, Grey, C223NA-DH02",ASUS,11.6,4.0,4.2,32.0,98.0,13005.58
"HP 2022 Newest Touch-Screen Laptops for College Student & Business, 15.6 inch HD Computer, Intel 11th Core i5-1135G7, 16GB RAM, 1TB SSD, Fast Charge, HDMI, Webcam, Wi-Fi, Windows 11, LIONEYE MP",HP,15.6,16.0,4.0,1000.0,669.99,88914.3729
"Samsung Chromebook (Wi-Fi, 11.6-Inch) 2012 Model",SAMSUNG,11.6,2.0,4.1,16.0,38.98,5173.0358
Best Notebooks New Galaxy Book2 Pro 360 15 inch 2-in-1 AMOLED Touch-Screen Laptop 12th Gen Intel Evo Core i7-1260P Stylus S-Pen Plus Pen Light Win 11 Pro (1TB SSD|16GB RAM|Silver) 15-15.99 inches,Best Notebooks,15.0,16.0,5.0,1024.0,2399.0,318371.29000000004
"Samsung Chromebook 2 11.6 Inch Laptop (Samsung Exynos, 4 GB, 16 GB SSD, Black)",SAMSUNG,11.6,4.0,4.1,16.0,49.99,6634.1729000000005
SAMSUNG Chromebook 3 11.6-inch HD WLED Intel Celeron 4GB 32GB eMMC Chrome OS Laptop (Charcoal),SAMSUNG,11.6,4.0,4.5,32.0,199.99,26540.6729
"SAMSUNG Chromebook 4 Laptop 11.6"" HD LED (1366 x 768), Intel Celeron Processor N4020 Processor, Intel UHD Graphics 600, 4GB RAM, 160GB Storage(32GB eMMC+MTC 128GB SD Card), Chrome OS, Platinum Titan",SAMSUNG,11.6,4.0,3.0,160.0,163.99,21763.112900000004
"Dell 2022 Vostro 7620 Business 16"" FHD+ Laptop Intel 14-Core i7-12700H NVIDIA RTX 3050 4GB GDDR6 16GB DDR5 512GB NVMe SSD WiFi 6E RJ-45 Thunderbolt4 HDMI Webcam Backlit KB Fingerprint Windows 10 Pro",Dell,16.0,16.0,3.9,512.0,1259.99,167213.2729
"2021 Newest Dell Business Laptop Latitude 3520, 15.6"" FHD IPS Backlit Display, i7-1165G7, 32GB RAM, 1TB SSD, Webcam, WiFi 6, USB-C, HDMI, Win 10 Pro",Dell,15.6,32.0,4.0,1024.0,1109.99,147306.7729
"Dell G15 Gaming Laptop, 15.6 inch FHD 120Hz Display, AMD Ryzen 7 5800H 8-Core Processor, NVIDIA GeForce RTX 3050Ti, 32GB RAM, 1TB PCIe SSD, Backlit Keyboard, Wi-Fi 6, Windows 10, Phantom Grey",Dell,15.6,32.0,3.4,1024.0,999.99,132708.6729
"ASUS 2022 VivoBook F515 15.6"" FHD Laptop, Intel Core i3 1115G4 Processor, 8GB DDR4, 256GB PCIe SSD, Intel HD Graphics, Bluetooth, Win 11 S, Slate Grey, 32GB SnowBell USB Card",ASUS,15.6,8.0,0.0,256.0,329.0,43661.590000000004
"ASUS Newest Vivobook 17.3"" HD+ Business Laptop, Intel Core 10th Gen i5-1035G1 Up to 3.6GHz, 16GB Memory, 512GB SSD+1TB HDD, WiFi5, HDMI, Windows 11 Home in S Mode",ASUS,17.3,16.0,5.0,1024.0,579.0,76839.09000000001
"ASUS 2022 14"" FHD Chromebook Laptop, Intel Core M3-8100Y Processor, 8GB RAM, 64GB eMMC Flash Memory, Intel HD Graphics, HD Webcam, Chrome OS, Silver, 128GB Snowbell USB Card",ASUS,14.0,8.0,4.7,64.0,199.0,26409.29
"ASUS VivoBook S 15 OLED Slim Laptop, 15.6” FHD OLED Display, Intel Evo Platform, Intel Core i7-12700H CPU, 16GB RAM, 512GB SSD, Windows 11 Home, Indie Black, K3502ZA-DS74",ASUS,15.6,16.0,5.0,512.0,1099.99,145979.6729
"ASUS ROG Flow Z13 (2022) Gaming Laptop Tablet, 13.4” 120Hz FHD+ Display, NVIDIA GeForce RTX 3050, Intel Core i7-12700H, 16GB LPDDR5, 512GB PCIe SSD, Free Bundle Detachable RGB Keyboard, GZ301ZC-PS73",ASUS,13.4,16.0,4.3,512.0,1359.99,180484.2729
"EXCaliberPC 2022 ASUS ROG Zephyrus G14 GA402RJ-G14.R96700 (AMD Ryzen 9 6900HS, 16GB RAM, 1TB NVMe SSD, AMD Radeon RX 6700S, 14"" WQXGA 120Hz, Windows 11) Gaming Notebook - Moonlight White",EXCaliberPC,14.0,16.0,4.0,1024.0,1649.99,218970.1729
"SAMSUNG - Notebook 5 15.6"" Laptop - AMD Ryzen 5 - 8 GB Memory- 1 TB Hard Drive - Light Titan",SAMSUNG,15.6,8.0,3.9,1024.0,469.99,62372.3729
"Samsung Chromebook 3, 11.6"", 4GB Ram, 64GB eMMC (XE500C13-K06US)",SAMSUNG,11.6,64.0,4.4,64.0,139.51,18514.3721
"SAMSUNG Galaxy Book Pro 15.6"" Laptop Computer, Intel Evo Platform Intel 11th Gen Core i7-1165G7 Up to 4.7 GHz, 16GB RAM, 512GB PCIe SSD, Intel Iris Xe Graphics, Win 10, Mystic Blue w/ Accessories",SAMSUNG,15.6,16.0,5.0,512.0,1299.0,172390.29
"Samsung Chromebook 3 XE500C13-K01US 2 GB RAM 16GB SSD 11.6 Inch Laptop, Black",SAMSUNG,11.6,2.0,4.2,16.0,49.99,6634.1729000000005
"SAMSUNG Electronics Chromebook 4 (2021 Model Without SD Slot) 11.6"" Intel UHD Graphics 600, Intel Celeron Processor N4020, 4GB, 16GB- Wi-Fi - Platinum (XE310XBA-KD1US), Silver",SAMSUNG,11.6,4.0,3.5,16.0,115.0,15261.650000000001
"2020 Newest Dell Inspiron 11 3195 2-in-1 11.6 Inch Touchscreen Laptop (AMD A9-9420e up to 2.7GHz, 4GB DDR4 RAM, 128GB SSD, AMD Radeon R5, WiFi, Bluetooth, HDMI, Windows 10)",Dell,11.6,4.0,4.1,131072.0,239.0,31717.690000000002
"Dell Latitude 5000 5430 14"" Rugged Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1145G7 Quad-core (4 Core) 2.60 GHz - 16 GB Total RAM - 512 GB SSD - Black",Dell,14.0,16.0,0.0,512.0,1584.93,210336.0603
"2021 Newest Dell Inspiron 15 3000 Business Laptop, 15.6"" Full HD Touchscreen, Intel Core i5-1035G1, 16GB DDR4 RAM, 1TBGB PCIE SSD, Online Meeting Ready,Webcam, Wi-Fi, HDMI, Windows 10 Pro, Black",Dell,15.6,16.0,4.0,1024.0,729.0,96745.59000000001
Dell Inspiron 15.6 Inch HD Touchscreen Flagship High Performance Laptop PC | Intel Core i5-7200U | 8GB Ram | 256GB SSD | Bluetooth | WiFi | Windows 10 (Black),Dell,15.6,8.0,4.4,256.0,379.0,50297.090000000004
"Newest ASUS TUF Dash F15 Ultra Slim 15.6"" Gaming Laptop, 144Hz FHD, Intel i7-11370H(Up to 4.8GHz), NVIDIA Geforce RTX 3050 Ti, 16GB DDR4 RAM, 1TB NVMe SSD, Thunderbolt 4, WiFi 6, Windows 10",ASUS,15.6,16.0,4.2,1024.0,999.99,132708.6729
"2022 ASUS 14"" Thin Light Business Student Laptop Computer, Intel Celeron N4020 Processor, 4GB DDR4 RAM, 64 GB Storage, 12Hours Battery, Webcam, Zoom Meeting, Win11 + 1 Year Office 365, Blue",ASUS,14.0,4.0,4.2,128.0,199.99,26540.6729
"ASUS ExpertBook B5 Thin & Light Flip Business Laptop, 14” FHD, Intel Core i7-1260P, 1TB SSD, 16GB DDR5 RAM, All Day Battery, Enterprise-Grade Video Conference, NumberPad, Win 11 Pro, B5402FBA-XVE75T",ASUS,14.0,16.0,3.9,1024.0,1644.2,218201.782
"ASUS ZenBook Pro Duo 15 OLED UX582 Laptop, 15.6” OLED 4K UHD Touch Display, Intel Core i7-10870H, 16GB RAM, 1TB SSD, GeForce RTX 3070, ScreenPad Plus, Windows 10 Pro, Celestial Blue, UX582LR-XS74T",ASUS,15.6,16.0,4.5,1024.0,2346.69,311429.22990000003
"ASUS Vivobook Pro 15 OLED Laptop, 15.6” 2.8K OLED Display, AMD Ryzen 7 6800H Mobile CPU, NVIDIA GeForce RTX 3050 GPU, 16GB RAM, 512GB SSD, Windows 11 Home, Quiet Blue, M6500RC-DB71",ASUS,15.6,16.0,4.2,512.0,1149.99,152615.1729
"ASUS VivoBook 15 K513 Thin & Light Laptop, 15.6” FHD Display, Intel i7-1165G7 CPU, NVIDIA GeForce MX350, 16GB RAM, 512GB PCIe SSD, Fingerprint Reader, Windows 10 Home, Indie Black, K513EQ-PB79",ASUS,15.6,16.0,4.4,512.0,893.96,118637.43160000001
"ASUS VivoBook Pro 15X Laptop, 144Hz 15.6” FHD Display, AMD Ryzen 9 6900HX Mobile CPU, NVIDIA GeForce RTX 3070 GPU, 32GB DDR5 RAM, 1TB PCIe SSD, Windows 11 Home, 0°Black, M6501RR-DB96",ASUS,15.6,32.0,4.5,1024.0,1799.99,238876.6729
"ASUS 2022 11.6"" HD 2-in-1 Touchscreen Business Laptop, Intel Celeron N4500 Processor, 4GB RAM, 128GB eMMC , Webcam, Intel HD Graphics 500, Windows 10 Pro, Dark Grey, 32GB SnowBell USB Card",ASUS,11.6,4.0,4.5,128.0,229.0,30390.59
"ASUS Chromebook Flip C433 2 in 1 Laptop, 14"" Touchscreen FHD NanoEdge Display, Intel Core m3-8100Y Processor, 8GB RAM, 64GB eMMC Storage, Backlit Keyboard, Silver, Chrome OS, C433TA-AS384T",ASUS,14.0,8.0,4.3,64.0,249.0,33044.79
"2022 Newest Samsung Chromebook 4 11.6” Laptop Computer for Business Student, Intel Celeron N4000, 4GB RAM, 32GB Storage, up to 12.5 Hrs Battery Life, USB Type-C WiFi, Chrome OS, AllyFlex Mous Pad",Unknown,11.6,4.0,4.4,32.0,179.0,23755.09
"Samsung Chromebook 4 Chrome OS 11.6"" HD Intel Celeron Processor N4000 6GB RAM 64GB eMMC Gigabit Wi-Fi - XE310XBA-K03US",SAMSUNG,11.6,6.0,4.4,64.0,159.0,21100.890000000003
"SAMSUNG XE350XBA-K01US Chromebook 4 + Chrome OS 15.6"" Full HD Intel Celeron Processor N4000 4GB RAM 32Gb Emmc Gigabit Wi-Fi, Silver",SAMSUNG,15.6,4.0,4.4,32.0,149.99,19905.1729
